id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
1926059027,20150109T000000,803000,2,1,1440,33747,1.5,0,0,3,7,1440,0,1928,0,98034,47.7223,-122.209,1980,8400
3876600120,20150422T000000,265000,3,1.5,1780,10196,1,0,0,4,7,1270,510,1967,0,98001,47.3375,-122.291,1320,7875
5561300640,20150506T000000,532000,3,2.25,1910,35015,1,0,0,4,8,1430,480,1977,0,98027,47.4672,-122.006,2340,36680
8151600610,20140522T000000,235750,2,1,740,11250,1,0,0,2,6,740,0,1938,0,98146,47.5036,-122.362,1390,11250
3649100304,20140819T000000,400000,3,2.25,1740,11040,2,0,0,3,8,1740,0,1980,0,98028,47.7376,-122.242,1720,11778
3629970620,20141003T000000,476100,4,2.5,1850,1836,2,0,0,3,7,1600,250,2005,0,98029,47.5529,-121.996,1770,2236
2489200070,20140720T000000,767500,6,3.5,2410,6000,2,0,4,3,9,2220,190,1916,1990,98136,47.54,-122.382,1980,6000
3904940070,20150227T000000,643000,4,2.5,2270,8391,2,0,0,3,8,2270,0,1988,0,98029,47.574,-122.013,2420,8391
7525100060,20140820T000000,497000,4,2.25,2250,3463,2,0,0,4,8,2250,0,1968,0,98052,47.6324,-122.106,1850,2811
4307340490,20140812T000000,325000,4,2.5,1960,3543,2,0,0,3,7,1960,0,2004,0,98056,47.4849,-122.184,2420,3646
8888000055,20141230T000000,530000,3,0.75,920,20412,1,1,2,5,6,920,0,1950,0,98070,47.4781,-122.49,1162,54705
6382500076,20140910T000000,566950,3,3,1730,1902,3,0,0,3,8,1730,0,2014,0,98117,47.6944,-122.377,1830,1804
5212000020,20150324T000000,630100,4,2.75,1910,11356,1,0,0,5,7,1160,750,1977,0,98033,47.6999,-122.2,1770,11357
3260800030,20140811T000000,335000,3,2.5,2440,7632,2,0,0,3,8,2440,0,1998,0,98003,47.3494,-122.301,2510,7903
3300701185,20140925T000000,500000,2,1,1510,4000,1,0,0,3,6,930,580,1924,0,98117,47.6917,-122.38,1300,4000
125059179,20140723T000000,510000,6,4.5,3300,7200,2,0,0,3,8,3300,0,1980,0,98052,47.6798,-122.104,2470,7561
2597520580,20141008T000000,805000,4,2.5,2910,9000,2,0,0,3,9,2910,0,1989,0,98006,47.5451,-122.142,2530,9000
7766200013,20140811T000000,775000,4,2.25,4220,24186,1,0,0,3,8,2600,1620,1984,0,98166,47.445,-122.347,2410,30617
6150200280,20140821T000000,375000,2,1,1810,8527,1.5,0,0,4,7,1810,0,1943,0,98133,47.7275,-122.336,1490,6800
1049000060,20150105T000000,325000,3,2,1260,5612,1,0,0,4,7,1260,0,1972,0,98034,47.7362,-122.179,1640,4745
2558640340,20140527T000000,375000,3,1.75,1440,8775,1,0,0,3,7,1440,0,1973,0,98034,47.7231,-122.17,1790,7865
6071400710,20150429T000000,648000,3,1.75,1610,10229,1,0,0,5,8,1610,0,1961,0,98006,47.553,-122.174,2270,8800
133000271,20141201T000000,355000,5,2.5,2540,5100,2,0,0,3,7,2540,0,2014,0,98168,47.5123,-122.316,1400,9440
1521049156,20141010T000000,255000,3,2.75,1900,16117,1,0,0,4,7,1900,0,1958,0,98001,47.3144,-122.278,1640,19166
3298200620,20140714T000000,358000,3,1,940,6695,1,0,0,4,6,940,0,1959,0,98008,47.6195,-122.12,1230,7400
2023039160,20150423T000000,525000,4,2.25,2620,98881,1,0,0,3,7,1820,800,1952,0,98070,47.4662,-122.453,1728,95832
622100092,20140716T000000,440000,3,1.75,1950,19747,1,0,0,3,7,1150,800,1979,0,98072,47.7685,-122.162,2560,9674
9547200835,20150402T000000,775000,3,1,2030,4080,1.5,0,0,4,7,1840,190,1908,0,98115,47.6765,-122.308,2030,4080
7327500200,20140618T000000,455000,3,1.75,1180,14292,1,0,0,3,7,1180,0,1981,0,98045,47.4818,-121.733,1480,14400
1545800640,20140618T000000,242000,3,2,1260,8092,1,0,0,3,7,1260,0,1986,0,98038,47.3635,-122.054,1950,8092
2026049183,20150402T000000,324950,2,1.5,1230,1516,3,0,0,3,8,1230,0,2000,0,98125,47.7265,-122.314,1352,1411
7844200040,20140731T000000,375000,3,1.75,2100,9066,1,0,0,3,8,1440,660,1962,0,98188,47.4294,-122.292,2000,9132
7399800110,20141209T000000,565000,4,2.75,1960,48787,1.5,0,0,4,9,1960,0,1983,0,98072,47.7484,-122.111,1970,36425
7625702350,20140523T000000,515000,2,1,1680,6500,1,0,0,4,7,1140,540,1941,0,98136,47.55,-122.388,1610,6500
3793500050,20150303T000000,310000,3,2.5,1890,6300,2,0,0,3,7,1890,0,2003,0,98038,47.3673,-122.031,2100,6525
7888400560,20141002T000000,208000,4,2.75,1810,8677,1.5,0,0,3,7,1810,0,1962,0,98198,47.3668,-122.31,1740,8677
321030010,20141015T000000,310000,4,2.5,2310,7384,2,0,0,3,8,2310,0,2010,0,98042,47.3737,-122.165,2310,7800
2426049113,20150414T000000,459000,4,1.5,2020,9583,2,0,0,4,7,2020,0,1963,0,98034,47.7283,-122.238,1770,8625
1622059088,20140626T000000,385000,4,2.5,3200,22651,1,0,0,5,8,1610,1590,1970,0,98031,47.3931,-122.183,2030,5500
200300210,20140701T000000,515000,3,2.5,2010,7200,2,0,0,3,8,2010,0,1994,0,98028,47.7372,-122.223,1970,7202
3876760430,20140822T000000,269950,3,2.25,1660,7003,2,0,0,3,7,1660,0,1996,0,98030,47.3599,-122.188,1840,6680
4047200850,20150402T000000,387000,3,1.5,1620,21929,2,0,0,3,7,1620,0,1990,0,98019,47.767,-121.903,1600,21679
3185600040,20140522T000000,180000,2,1,1400,4500,1,0,0,3,7,900,500,1922,0,98055,47.4866,-122.219,1400,5500
3886000010,20140821T000000,487000,2,2.5,1470,2533,2,0,0,3,8,1470,0,2005,0,98033,47.6874,-122.165,1470,6511
7853340330,20140911T000000,384205,3,2.75,1810,3292,2,0,0,3,8,1810,0,2014,0,98065,47.5164,-121.877,1810,2769
8151601190,20141203T000000,180000,5,1,1460,11726,1.5,0,0,3,6,1290,170,1936,0,98146,47.5039,-122.361,1460,10450
7504100360,20150112T000000,565000,4,2.5,2500,12090,1,0,0,3,9,2500,0,1983,0,98074,47.6346,-122.045,3380,12760
6430000280,20141216T000000,453000,4,2,1880,5100,1,0,0,3,8,1880,0,1952,0,98103,47.6872,-122.349,1610,4590
4401200130,20140819T000000,792000,4,2.75,3100,10245,2,0,0,3,10,3100,0,1999,0,98052,47.6858,-122.107,3140,9028
1438000200,20140911T000000,549995,4,3.5,2970,6587,2,0,0,3,8,2260,710,2014,0,98059,47.4776,-122.122,2970,5690
7852020790,20140627T000000,490000,3,2.5,2230,5348,2,0,0,3,8,2230,0,2000,0,98065,47.5347,-121.866,2190,5205
2588800006,20141021T000000,240000,3,1.5,1290,8366,1,0,0,3,7,1020,270,1957,0,98168,47.4853,-122.318,1770,8400
2985800030,20140507T000000,495000,3,1,990,6000,1,0,0,3,6,990,0,1943,0,98105,47.6718,-122.267,1250,6000
1823049202,20140610T000000,175000,6,1.5,1930,8400,1,0,0,3,7,1030,900,1971,0,98146,47.4869,-122.34,1780,9520
1836980240,20141015T000000,730000,4,2.75,2920,4500,2,0,0,3,9,2920,0,1999,0,98006,47.5646,-122.124,2920,4505
5315101716,20150225T000000,780000,3,1.75,1690,13500,1,0,0,4,7,1690,0,1978,0,98040,47.5897,-122.233,1950,10500
1235100371,20140717T000000,580000,5,2.75,3550,9600,2,0,0,3,7,3550,0,1960,0,98033,47.6766,-122.186,3370,9600
3277801450,20150415T000000,390000,4,1,1140,6250,1.5,0,0,3,6,1140,0,1958,0,98126,47.5433,-122.375,1140,1370
8807810660,20150302T000000,350000,3,1,1150,12877,1,0,0,4,6,1150,0,1970,0,98053,47.6614,-122.056,1490,12150
7140200330,20150309T000000,190000,3,1.75,1270,7875,1,0,0,4,7,1270,0,1980,0,98030,47.3696,-122.17,1830,7210
4045700455,20150316T000000,363000,3,0.75,2510,20000,2,0,0,4,7,2510,0,1961,0,98001,47.2871,-122.287,2130,20000
8682250330,20140624T000000,675000,3,3.5,2300,5611,1,0,0,3,8,2300,0,2004,0,98053,47.7122,-122.026,2170,5926
7523700245,20141015T000000,240000,3,1,1350,7560,1,0,0,4,7,950,400,1959,0,98032,47.3784,-122.303,1470,7560
3224510080,20141120T000000,805000,4,3,3350,23781,1,0,0,4,9,2020,1330,1979,0,98006,47.56,-122.132,2870,12036
2013801350,20150220T000000,220000,3,1.75,1460,7226,1,0,0,3,7,1460,0,1993,0,98198,47.3839,-122.321,1760,7226
6127010320,20140609T000000,536000,3,2.5,1900,6224,2,0,0,3,7,1900,0,2005,0,98075,47.5941,-122.004,2260,5450
1423069076,20140926T000000,560000,3,2,2870,95396,1,0,0,4,9,1350,1520,1980,0,98027,47.4834,-122.001,2870,102366
5451210150,20140514T000000,955000,5,2.25,2510,9887,2,0,0,3,8,2510,0,1972,0,98040,47.5339,-122.223,2510,10006
6909200037,20140815T000000,375000,2,1.5,1160,1648,2,0,0,3,7,1160,0,2002,0,98144,47.5916,-122.293,1458,2351
6844700575,20141010T000000,799000,3,2,2550,4794,2,0,0,3,9,2550,0,2007,0,98115,47.6955,-122.29,1630,5100
8857640170,20150506T000000,533000,4,2.5,2830,6536,2,0,0,3,8,2830,0,2003,0,98038,47.3888,-122.032,2830,6872
7899800864,20150305T000000,259950,2,2,1070,649,2,0,0,3,9,720,350,2008,0,98106,47.5213,-122.357,1070,928
1442880510,20140530T000000,499431,4,2.75,2620,6019,2,0,0,3,8,2620,0,2013,0,98045,47.484,-121.771,2790,6716
2858600083,20141222T000000,550000,5,2.5,2780,9272,2,0,0,3,8,2780,0,2014,0,98126,47.5168,-122.378,1150,8460
1931300425,20140908T000000,539000,3,2.5,2170,3200,1.5,0,0,5,7,1280,890,1923,0,98103,47.6543,-122.347,1180,1224
3216900080,20140925T000000,325000,3,2.5,1880,6818,2,0,0,3,8,1880,0,1993,0,98031,47.4206,-122.183,1970,7000
4104900150,20150414T000000,605000,5,3.5,3060,8862,2,0,0,3,8,3060,0,1989,0,98056,47.5322,-122.185,2680,8398
3401700255,20140729T000000,595000,4,2,3090,87120,1,0,0,4,7,1590,1500,1974,0,98072,47.7275,-122.122,2560,88426
6928600330,20140820T000000,278000,5,1.75,2170,9752,1,0,0,3,7,1100,1070,1962,0,98003,47.3355,-122.331,1810,10609
7454000315,20150424T000000,299500,2,1,740,6300,1,0,0,3,6,740,0,1942,0,98126,47.5158,-122.376,740,6300
2660500095,20150506T000000,715000,4,1,1710,6050,1.5,0,0,3,7,1410,300,1913,0,98118,47.5569,-122.288,1560,4950
7852000500,20140702T000000,480000,5,2.5,2160,7737,2,0,0,3,7,2160,0,1998,0,98065,47.5381,-121.872,2460,7737
4302201085,20140918T000000,248000,3,1,1470,7680,1,0,0,3,7,1220,250,1946,0,98106,47.5276,-122.359,1470,6784
7298900010,20140924T000000,640000,4,2.5,2970,34981,2,0,0,3,9,2970,0,1998,0,98077,47.7365,-122.037,3170,30277
2832100215,20150323T000000,443000,2,1,1220,10170,1,0,0,3,7,980,240,1948,0,98125,47.7297,-122.327,1990,9064
1115300270,20150428T000000,900000,6,3.75,4210,6105,2,0,0,3,9,3280,930,2008,0,98059,47.5211,-122.157,3820,6368
223049087,20140616T000000,277000,3,1,1100,8536,1,0,0,4,7,1100,0,1957,0,98118,47.5162,-122.261,1570,8040
1545807610,20150429T000000,270500,3,2.5,1780,7848,1,0,0,3,7,1320,460,1978,0,98038,47.3608,-122.056,1680,7848
1001200050,20140923T000000,259000,4,1.5,1260,7248,1.5,0,0,5,7,1260,0,1955,0,98188,47.433,-122.292,1300,7732
2013800705,20141117T000000,239000,2,1,1210,9375,1,0,1,4,7,1210,0,1952,0,98198,47.3865,-122.322,1680,8400
1066600045,20140904T000000,350000,3,1,1240,10800,1,0,0,5,7,1240,0,1959,0,98056,47.5233,-122.185,1810,10800
9521100855,20140610T000000,440000,3,1.5,1290,1286,3,0,0,3,7,1290,0,2000,0,98103,47.6617,-122.349,1720,1286
5412310170,20140619T000000,177000,3,1.75,1150,8079,1,0,0,4,7,1150,0,1983,0,98030,47.3766,-122.18,1540,7399
1156000250,20140602T000000,320000,5,2.5,3020,21441,1,0,0,4,8,1510,1510,1978,0,98042,47.3392,-122.131,1610,16445
5560000640,20140619T000000,232500,3,1,1320,8450,1,0,0,3,6,880,440,1961,0,98023,47.3278,-122.337,1320,8450
5608010750,20140829T000000,1160000,4,3.5,4190,15724,2,0,2,3,11,4190,0,1994,0,98027,47.5518,-122.096,3300,10113
1995200320,20150210T000000,280000,3,2.25,1220,5739,1,0,0,3,7,790,430,1984,0,98115,47.6952,-122.326,1870,5739
1454100480,20140819T000000,378500,2,1,880,6171,1,0,0,4,7,880,0,1949,0,98125,47.7262,-122.285,2260,12769
1251200155,20140911T000000,1000000,4,3.5,2990,4200,2,0,4,5,9,2000,990,1925,0,98144,47.593,-122.289,2390,4200
3996900460,20150403T000000,220000,2,1,770,8149,1,0,0,3,6,770,0,1948,0,98155,47.7467,-122.3,880,8149
3475000080,20140828T000000,710000,3,2,1780,9732,1,0,0,3,8,1780,0,1967,0,98040,47.5796,-122.229,1900,10200
6415100297,20150219T000000,530000,3,2.5,2160,9063,2,0,0,3,8,2160,0,1992,0,98133,47.7296,-122.333,2160,9063
2738640470,20140716T000000,623300,4,3.5,4170,4524,2,0,0,3,9,3500,670,2007,0,98072,47.7726,-122.162,3510,5001
9475710060,20140613T000000,370000,4,2.5,2220,5338,2,0,0,3,7,2220,0,2001,0,98059,47.4887,-122.15,2220,5338
8944290160,20141104T000000,230000,3,2,1510,3413,2,0,0,3,7,1510,0,1985,0,98031,47.3912,-122.167,1570,3777
8818400155,20150405T000000,630000,3,1,1590,4080,1.5,0,0,3,7,1590,0,1922,0,98105,47.662,-122.326,1570,4080
104510440,20140604T000000,219950,3,2.25,1500,7615,1,0,0,3,7,1150,350,1984,0,98023,47.3146,-122.351,1540,8649
2424059170,20150219T000000,900000,5,6,7120,40806,2,0,4,3,12,5480,1640,2007,0,98006,47.5451,-122.114,3440,36859
2725079018,20140509T000000,800000,4,3.25,3540,159430,2,0,0,3,9,3540,0,2007,0,98014,47.6285,-121.899,1940,392040
7518505160,20140925T000000,417000,2,1,1190,5100,1.5,0,0,2,7,1190,0,1928,0,98117,47.6773,-122.382,1920,5100
5007500120,20150226T000000,341780,4,2.75,2260,4440,2,0,0,3,7,2260,0,2014,0,98001,47.3507,-122.291,2260,4563
2354300915,20140903T000000,330000,2,1,720,7250,1,0,0,3,5,720,0,1943,0,98027,47.5267,-122.032,1760,7250
4123800400,20140909T000000,290000,3,2,1700,6498,1,0,0,3,7,1700,0,1986,0,98038,47.3781,-122.044,1700,6654
2720069019,20141103T000000,316000,3,1.75,1120,98445,1.5,0,2,4,7,1120,0,1917,0,98022,47.1853,-122.017,1620,34200
8731900340,20140623T000000,264000,3,1.75,1760,7482,1,0,0,4,8,1760,0,1966,0,98023,47.3129,-122.369,2000,7500
2655500241,20140814T000000,1699000,3,3.25,4160,35153,3,0,2,3,12,3690,470,2001,0,98040,47.5749,-122.214,3290,11533
5160700035,20150422T000000,431000,2,1.5,1300,4000,1.5,0,0,4,6,1300,0,1900,0,98144,47.5937,-122.301,1480,4000
4045500130,20140909T000000,154000,2,1,1040,20524,1,0,3,3,6,1040,0,1949,1989,98014,47.6981,-121.875,1880,38996
6742700210,20141119T000000,1050000,3,3,3490,4500,2.5,0,0,3,9,3170,320,1924,0,98102,47.6394,-122.321,2840,4050
8122600020,20140521T000000,200000,4,1,1310,5200,1.5,0,0,3,6,1160,150,1945,0,98126,47.5384,-122.37,1090,5180
1139000062,20140625T000000,288000,3,2.5,1150,887,3,0,0,3,7,1150,0,2007,0,98133,47.7072,-122.356,1180,915
8563080270,20140821T000000,824000,4,2.5,2320,14240,1,0,0,4,9,1620,700,1974,0,98008,47.6269,-122.09,2810,13200
8562740400,20140515T000000,689900,4,3.25,2740,7266,2,0,0,3,9,2060,680,2003,0,98027,47.5346,-122.066,3030,6546
3528900160,20141001T000000,655000,3,1,1370,5250,1,0,0,3,7,1070,300,1939,0,98109,47.6421,-122.348,2410,4200
109000040,20150316T000000,305000,3,1.75,1460,7862,1,0,0,3,7,1460,0,1965,0,98155,47.7755,-122.299,2200,9293
1821059067,20140625T000000,200000,3,1,1150,4800,1.5,0,0,4,6,1150,0,1938,0,98002,47.3101,-122.212,1310,9510
2113200065,20141027T000000,289000,2,1,1010,7740,1,0,0,3,6,890,120,1924,0,98106,47.5323,-122.355,1030,6000
1615900020,20150320T000000,325000,6,2,2780,13950,2.5,0,0,4,7,2780,0,1955,1964,98030,47.3738,-122.226,2120,13950
3023000210,20141001T000000,375000,4,2.5,2250,5306,2,0,0,3,8,2250,0,2012,0,98038,47.356,-122.057,2250,5306
3814900660,20140721T000000,471835,4,2.5,3281,5354,2,0,0,3,9,3281,0,2014,0,98092,47.3273,-122.163,2598,4815
1626069198,20141003T000000,450000,3,1.75,2290,44866,1,0,0,3,8,1390,900,1981,0,98077,47.7398,-122.041,2410,44866
3226059128,20140618T000000,850000,5,3.5,3450,28324,1,0,0,5,8,2350,1100,1972,0,98033,47.6991,-122.196,2640,14978
7708300150,20141118T000000,315000,3,2,1660,11135,1,0,0,3,8,1660,0,1971,0,98045,47.4897,-121.787,1660,11560
1137400050,20140925T000000,425000,4,2.5,2480,4504,2,0,0,3,7,2480,0,2005,0,98059,47.4998,-122.15,2950,4504
7852150120,20140520T000000,384000,3,2.5,1700,4000,2,0,0,3,7,1700,0,2003,0,98065,47.5327,-121.871,1700,4417
8024200855,20140728T000000,499100,3,1.5,1620,5108,1,0,0,3,7,1620,0,1954,0,98115,47.6978,-122.316,1380,6130
3023000120,20140902T000000,294900,3,2.5,1860,5025,2,0,0,3,8,1860,0,2010,0,98038,47.3557,-122.059,2000,5550
1722059222,20141120T000000,350000,3,1.5,1550,40752,1,0,0,5,7,1550,0,1954,0,98031,47.394,-122.202,1550,8000
7283900153,20150407T000000,400000,3,1,1060,12000,1,0,0,3,7,1060,0,1952,0,98133,47.7703,-122.35,1550,10500
7504010760,20150212T000000,660000,3,3,2470,11900,2,0,0,3,9,2290,180,1976,0,98074,47.641,-122.057,2590,11900
4154304740,20150224T000000,709000,3,2.75,2780,7200,1.5,0,0,4,8,1870,910,1913,0,98118,47.5632,-122.27,1700,7200
2423069164,20150410T000000,500000,3,2,1990,65340,2,0,0,3,8,1990,0,1986,0,98027,47.4726,-121.99,2120,59241
1972200139,20150218T000000,622500,2,1.75,1510,851,3,0,0,3,8,1420,90,2013,0,98107,47.6536,-122.358,1300,1338
546000400,20150422T000000,515000,5,2.5,1690,2402,1.5,0,0,3,7,990,700,1930,0,98117,47.6903,-122.38,1200,4005
1524079093,20150318T000000,369500,3,1.75,1300,20700,1,0,0,3,7,1300,0,1962,0,98024,47.5587,-121.904,1930,37638
1545804860,20141027T000000,275000,3,3,1590,7750,1,0,0,3,7,1060,530,1997,0,98038,47.3624,-122.045,1680,7500
926069009,20140609T000000,649950,4,2.5,2350,63162,2,0,0,4,8,2350,0,1994,0,98077,47.7545,-122.047,2370,63162
3100500065,20140708T000000,970000,5,2.75,3500,5040,2,0,2,3,9,2950,550,1927,2007,98126,47.5527,-122.379,1450,5040
7922800190,20150311T000000,620000,5,1.75,2000,8713,1,0,2,3,7,1000,1000,1962,0,98008,47.5882,-122.117,2040,8449
824059140,20140527T000000,949880,4,2.25,2290,10687,2,0,0,3,9,2290,0,1978,0,98004,47.5878,-122.202,2290,10300
1555200590,20141223T000000,206000,3,1,920,8400,1,0,0,3,7,920,0,1963,0,98032,47.3771,-122.287,1260,8400
5437820310,20140523T000000,218000,3,1,960,9633,1,0,0,5,6,960,0,1982,0,98022,47.1951,-122.001,1080,8610
1442880320,20140724T000000,484259,4,2.75,2790,5000,2,0,0,3,8,2790,0,2014,0,98045,47.4831,-121.773,2620,5527
2291400350,20140826T000000,317000,3,2.25,1358,1204,3,0,0,3,7,1358,0,2007,0,98133,47.7054,-122.346,1358,1196
8582010240,20140506T000000,606000,4,2.5,2110,13850,2,0,0,3,9,2110,0,1987,0,98027,47.5497,-122.077,2520,10194
2229900020,20140610T000000,359950,3,1.75,1890,9100,2,0,0,4,7,1890,0,1952,0,98133,47.7676,-122.339,1640,9100
9528100899,20150428T000000,827000,3,2.5,1850,1330,2.5,0,0,3,9,1560,290,2004,0,98115,47.6831,-122.325,1810,2071
8901001185,20141007T000000,505000,4,3,2280,7400,1,0,0,3,7,1340,940,1978,0,98125,47.711,-122.306,1540,7500
2487200490,20140623T000000,670000,3,2.5,3310,5300,2,0,2,3,8,2440,870,2008,0,98136,47.5178,-122.389,2140,7500
2349300090,20140516T000000,340000,3,1,1250,4800,1,0,0,4,7,1250,0,1951,0,98126,47.5517,-122.381,1404,4800
9542890100,20141229T000000,415000,2,2.25,1130,2191,2,0,0,3,8,1130,0,2010,0,98052,47.6861,-122.103,1140,1710
1562200040,20150407T000000,635000,5,2.25,2180,6000,1,0,0,4,8,1430,750,1966,0,98007,47.6235,-122.143,2160,8800
7348200195,20141209T000000,173250,3,1,990,12696,1.5,0,0,3,7,990,0,1936,0,98168,47.4776,-122.279,1260,8937
3222049055,20150116T000000,650000,3,1.75,2800,19386,1,1,4,3,8,1400,1400,1965,0,98198,47.3554,-122.324,3270,31450
1564000410,20150218T000000,781500,4,2.5,3440,6332,2,0,0,3,10,3440,0,2001,0,98059,47.5347,-122.155,3310,6528
7221400285,20150209T000000,265000,2,1,820,8423,1,0,2,3,6,820,0,1957,0,98055,47.4741,-122.2,1960,9140
2770604079,20141029T000000,659950,3,2.5,1610,1246,2,0,1,3,9,1080,530,2014,0,98119,47.6423,-122.375,1610,1249
8651410330,20150306T000000,215150,3,1,920,4770,1,0,0,4,6,920,0,1969,0,98042,47.3654,-122.082,920,4770
3574900030,20150327T000000,585000,4,2.5,2200,9099,2,0,0,3,8,2200,0,1994,0,98034,47.733,-122.225,2270,8900
9578060660,20140513T000000,502000,4,2.5,2040,5616,2,0,0,3,8,2040,0,2012,0,98028,47.7737,-122.238,2380,4737
4206901155,20140924T000000,575000,3,2,2168,4000,1.5,0,0,3,8,2168,0,1907,0,98105,47.6561,-122.325,1770,4000
4054510270,20140827T000000,1250000,4,3.75,3830,41263,2,0,0,4,11,3830,0,1990,0,98077,47.7237,-122.042,5600,56568
9485700136,20150227T000000,330000,3,1,1140,7316,1,0,0,3,6,1140,0,1959,0,98106,47.527,-122.362,1140,7440
8127700445,20140716T000000,699000,3,1.75,1670,5375,1,0,0,3,7,1270,400,1952,0,98199,47.6416,-122.397,1460,6125
1310910290,20150507T000000,327500,4,2.25,2240,9600,2,0,0,3,8,2240,0,1971,0,98032,47.361,-122.281,2050,9240
6056100102,20141030T000000,569900,5,3.25,2360,3873,2,0,0,3,8,1990,370,2006,0,98108,47.5635,-122.299,1720,3071
5067400162,20150218T000000,290000,3,2,1550,18958,1.5,0,0,3,7,1550,0,1983,0,98198,47.3699,-122.319,1840,12826
4223000140,20140805T000000,260750,3,2,1560,9635,1,0,0,3,7,1260,300,1966,0,98003,47.341,-122.309,1570,8276
9510920040,20150305T000000,780000,3,2.5,2940,15875,2,0,0,3,10,2940,0,1994,0,98075,47.5947,-122.016,2980,15875
2320069206,20150325T000000,219000,3,1,1250,8276,1.5,0,0,5,6,1250,0,1939,0,98022,47.2092,-121.997,1250,8792
3342103282,20141017T000000,825000,2,1,1240,42247,1,0,1,4,7,1240,0,1915,0,98056,47.5169,-122.201,1550,12459
4249400270,20150417T000000,360000,3,2.5,1480,3851,2,0,0,3,8,1480,0,1998,0,98072,47.7732,-122.163,1650,4716
3955900830,20150427T000000,467000,3,2.5,3460,6590,2,0,0,3,7,3460,0,2001,0,98056,47.4802,-122.188,2490,6312
7237500390,20141110T000000,1570000,5,4.5,6070,14731,2,0,0,3,11,6070,0,2004,0,98059,47.5306,-122.134,4750,13404
751000080,20141117T000000,426000,2,1,1630,7680,1,0,0,3,7,830,800,1947,0,98125,47.7092,-122.291,1250,7740
3024059036,20140530T000000,950000,4,1.75,2500,92347,1,0,0,4,8,1500,1000,1970,0,98040,47.5345,-122.216,3750,20267
2625069038,20141124T000000,1450000,4,3.5,4300,108865,2,0,0,3,11,4300,0,2014,0,98074,47.6258,-122.005,4650,107498
3416600800,20150209T000000,834000,4,2.5,2370,4000,1.5,0,2,5,8,1980,390,1928,0,98144,47.601,-122.294,2440,5750
7518505070,20140625T000000,402000,4,2.25,2000,3672,2,0,0,5,7,1650,350,1926,0,98117,47.6769,-122.383,2000,5100
6071300090,20140826T000000,400000,3,1.75,1330,9143,1,0,0,3,7,1330,0,1960,0,98006,47.5538,-122.176,1950,10384
7172200125,20140827T000000,1050000,3,2.5,3400,5119,2,0,0,3,8,2300,1100,2014,0,98115,47.6843,-122.305,1740,5969
2806800090,20141104T000000,390000,3,1.75,2200,8036,1,0,0,3,7,1270,930,1978,0,98011,47.7763,-122.209,1850,7563
9517200480,20140702T000000,535000,3,1.75,2330,12141,1,0,0,3,7,1390,940,1983,0,98072,47.7607,-122.146,1850,12141
9346980140,20140820T000000,605000,3,1.75,1920,7400,1,0,0,4,8,1260,660,1977,0,98006,47.5633,-122.131,2360,8048
7852110070,20140608T000000,567500,3,2.5,2300,7398,2,0,0,3,8,2300,0,2001,0,98065,47.5369,-121.876,2580,6983
4054710090,20150320T000000,650000,3,2.5,2180,37042,2,0,0,3,9,2180,0,1998,0,98077,47.722,-122.026,2880,32688
3438502731,20150401T000000,323000,3,1.5,1720,7110,1,0,0,3,8,1720,0,1955,0,98106,47.5417,-122.355,1730,6840
194000505,20140904T000000,651000,3,2,1940,6440,1,0,2,5,7,970,970,1940,0,98116,47.5664,-122.389,1730,4640
726049184,20140721T000000,294000,2,1,820,6366,1,0,0,5,6,820,0,1952,0,98133,47.7512,-122.34,1580,10169
6031400071,20150114T000000,270000,4,2.5,1670,8056,1,0,0,3,7,1170,500,1961,0,98168,47.4884,-122.319,1360,8056
1239400650,20141107T000000,1242000,4,3.5,4700,10183,1,0,2,3,11,2660,2040,2002,0,98033,47.6728,-122.189,3770,9000
1592000250,20141013T000000,623000,4,2.75,2300,12633,2,0,0,3,9,2300,0,1984,0,98074,47.6218,-122.032,2240,9246
5700004525,20140624T000000,970000,3,2.25,3060,9950,1.5,0,2,4,9,1810,1250,1930,0,98144,47.579,-122.284,4950,10655
1139000072,20150403T000000,325000,2,1.5,1180,834,3,0,0,3,8,1180,0,2009,0,98133,47.7074,-122.356,1180,1207
5535600640,20140912T000000,489950,3,2.5,2400,7478,2,0,0,3,9,2400,0,2002,0,98019,47.7362,-121.974,2980,8182
1925059200,20150407T000000,1557600,4,2.5,2700,17853,2,0,0,4,9,2700,0,1960,0,98004,47.6463,-122.219,3790,16672
7403200050,20141113T000000,1600000,3,2.25,3370,23065,1,1,4,3,10,1920,1450,1980,0,98028,47.7434,-122.263,3410,19688
327000165,20150413T000000,1150000,4,2.5,2330,30122,1,0,1,3,8,1490,840,1951,0,98115,47.6843,-122.267,2430,6726
3630080190,20140801T000000,405000,3,2.5,1500,2314,2,0,0,3,7,1500,0,2005,0,98029,47.5537,-121.998,1440,2170
7522600030,20140826T000000,251000,3,2,1300,8400,1,0,0,4,7,1300,0,1967,0,98198,47.368,-122.315,1300,7500
1237500540,20141222T000000,270000,3,1.75,1370,10866,1,0,0,4,6,1370,0,1945,0,98052,47.6774,-122.164,1580,14250
1523049207,20150114T000000,220000,4,2,1700,8043,1,0,0,3,7,850,850,1954,0,98168,47.4758,-122.288,1540,13260
